user_id,user_status,content_title,language_code,completion_status,high_score,gender,employment_type,staff_band_level,country,function,department
USER00312,Active,Avoir une vision d'ensemble en définissant la portée et l'équipe du projet,French,Completed,93.0,M,Permanent,B6,Congo B,Marketing,Marketing
USER00312,Active,Utiliser les évaluations de performances pour faire avancer votre carrière,French,Completed,93.0,M,Permanent,B6,Congo B,Marketing,Marketing
USER00312,Active,Vous situer en tant que manager de projet,French,Completed,92.0,M,Permanent,B6,Congo B,Marketing,Marketing
USER00312,Active,Encourager le tutorat,French,Completed,89.0,M,Permanent,B6,Congo B,Marketing,Marketing
USER00313,Active,Basic Budgeting for Non-financial Professionals,English,Started,64.0,M,Permanent,B5,Nigeria,Networks,Network Operations & Support
USER00313,Active,SS7 Fundamentals,English,Started,0.0,M,Permanent,B5,Nigeria,Networks,Network Operations & Support
USER00313,Active,Expert Insights on Customer Relationships,English,Completed,0.0,M,Permanent,B5,Nigeria,Networks,Network Operations & Support
USER00314,Active,Embracing an Agile Culture for Business Growth,English,Completed,86.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER00314,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,84.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER00314,Active,Making an Impact with Non-verbal Communication,English,Completed,100.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER00314,Active,Communicating with Confidence,English,Completed,100.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER00314,Active,Capturing the Attention of Senior Executives,English,Completed,85.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER00314,Active,Maintaining a Cohesive Multigenerational Workforce,English,Completed,90.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER00315,Active,Expert Insights on Selling Essentials,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales.Retail Sales
USER00316,Active,Dernières étapes pour clôturer un projet,French,Completed,100.0,M,Permanent,B6,Congo B,Networks,Network
USER00316,Active,Gérer un projet en minimisant les risques et en optimisant la qualité,French,Completed,94.0,M,Permanent,B6,Congo B,Networks,Network
USER00316,Active,Maîtriser le planning et le budget d'un projet dans les moindres détails,French,Completed,100.0,M,Permanent,B6,Congo B,Networks,Network
USER00316,Active,Avoir une vision d'ensemble en définissant la portée et l'équipe du projet,French,Completed,95.0,M,Permanent,B6,Congo B,Networks,Network
USER00316,Active,Vous situer en tant que manager de projet,French,Completed,82.0,M,Permanent,B6,Congo B,Networks,Network
USER00316,Active,Utiliser les évaluations de performances pour faire avancer votre carrière,French,Completed,90.0,M,Permanent,B6,Congo B,Networks,Network
USER00316,Active,Encourager le tutorat,French,Completed,85.0,M,Permanent,B6,Congo B,Networks,Network
USER00317,Active,"IAS 8 Accounting policies, changes in accounting estimates and errors",English,Started,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,"IAS 8- Accounting policies, changes in accounting estimates and errors",English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 8 Quiz,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 2 Inventories,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 2- Inventories,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 1- Presentation of Financial Statements,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 1 Presentation of Financial Statements,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 2 Quiz,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00317,Active,IAS 1 Quiz,English,Completed,0.0,F,Permanent,B5,Gabon,Finance,Finance
USER00318,Active,Renforcer son intelligence émotionnelle,French,Started,0.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Dernières étapes pour clôturer un projet,French,Completed,81.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Gérer les changements et les conflits au cours des projets,French,Completed,100.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Gérer un projet en minimisant les risques et en optimisant la qualité,French,Completed,94.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Maîtriser le planning et le budget d'un projet dans les moindres détails,French,Completed,93.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Avoir une vision d'ensemble en définissant la portée et l'équipe du projet,French,Completed,95.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Vous situer en tant que manager de projet,French,Completed,90.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Utiliser les évaluations de performances pour faire avancer votre carrière,French,Completed,100.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00318,Active,Encourager le tutorat,French,Completed,100.0,F,Permanent,B6,Congo B,Business Money,Business Money
USER00319,Active,Embracing an Agile Culture for Business Growth,English,Completed,90.0,M,Permanent,E2,India,Engineering,Engineering
USER0032,Active,Linear Regression Models: Introduction,English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Applying Predictive Analytics,English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Building ML Training Sets: Preprocessing Datasets for Linear Regression,English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,"Complete Guide to Excel 365: Pivot, PowerPivot, & Financial Modeling",English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,"Complete Guide to Excel 365: What-If Analysis, Solver, & Analysis ToolPak",English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Business Analyst,English,Completed,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Complete Guide to Excel 365: Getting Started,English,Completed,88.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,R Programming for Beginners: Getting Started,English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Complex Data Types in Python: Working with Dictionaries & Sets in Python,English,Completed,100.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Complex Data Types in Python: Working with Lists & Tuples in Python,English,Completed,92.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Getting Started with Python: Introduction,English,Completed,98.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,VBA: Getting Started with VBA in Excel,English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Writing Effective E-mails and Instant Messages,English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER0032,Active,Oracle Database 12c R2 SQL: Using Structured Query Language (SQL),English,Started,0.0,M,Contract,Offroll,Kenya,Marketing,Marketing
USER00320,Active,Points de vue d'experts sur le réseautage et l'établissement de relations,French,Completed,0.0,M,Permanent,not_specified,Gabon,Networks,not_specified
USER00321,Active,Final Exam: Decision Analyst,English,Completed,96.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Analysis Documentation & Criteria,English,Completed,82.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Analysis Professional Effectiveness Competencies,English,Completed,89.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Analysis Overview,English,Completed,87.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Final Exam: Business Analyst,English,Completed,91.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Tableau for Data Visualization: Exploring Visualizations & Data Formats,English,Completed,92.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Reporting: Creating & Formatting Matrix Visualizations in Power BI,English,Completed,87.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,"Business Reporting: Leveraging Treemaps, Matrices, & Slicers in Power BI",English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Reporting: Visualizing & Merging Data in Power BI,English,Completed,88.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Reporting: Getting Started with Power BI Desktop for Data Analysis,English,Completed,89.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Power BI Desktop Bootcamp: Session 2 Replay (2020),English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Tableau for Data Visualization: Advanced Features,English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Tableau for Data Visualization: Introduction,English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,"Complete Guide to Excel 365: Validating, Cleaning, & Performing Lookups on Data",English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Points de vue d'experts sur le réseautage et l'établissement de relations,French,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Complete Guide to Excel 365: Getting Started,English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,"Complete Guide to Excel 365: What-If Analysis, Solver, & Analysis ToolPak",English,Completed,80.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,"Complete Guide to Excel 365: Pivot, PowerPivot, & Financial Modeling",English,Completed,86.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,"Complete Guide to Excel 365: Linking, Printing, & Protecting Workbooks",English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,"Complete Guide to Excel 365: Using Formatting, Styles, & Themes",English,Completed,89.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Complete Guide to Excel 365: Working With Charts & Sparklines,English,Completed,100.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Google Chart Tools: Basic Charts,English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Business Analyst,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Power BI Desktop Bootcamp: Session 1 Replay (2020),English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Using the Team Communication Tools,English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,The What's Next Handbook for Managers,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Personal Skills for Effective Business Analysis,English,Completed,85.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,The Solution Evaluation Knowledge Area,English,Completed,81.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,RADD Knowledge Area: Part 2,English,Completed,84.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Perspectives for Effective Business Analysis,English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,The Requirements Life Cycle Management Knowledge Area,English,Completed,85.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,RADD Knowledge Area: Part 1,English,Completed,93.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,The Strategy Analysis Knowledge Area,English,Completed,88.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Ethical Hacker v10,English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,The BA Elicitation and Collaboration Knowledge Area,English,Completed,81.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Enabling Business Process Improvement,English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Supply Chain Management Basics: Cutting Costs and Optimizing Delivery,English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Oracle Database 12c R2 SQL: Using Structured Query Language (SQL),English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,The BA Planning and Monitoring Knowledge Area,English,Completed,89.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Managing Project Risks (2021 Update),English,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Introduction to Digital Currency,English,Completed,83.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Cryptocurrency & Cryptography,English,Completed,86.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,Introduction au management de projet (Guide PMBOK® Sixième édition),French,Started,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,IAS 2 Quiz,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,IAS 2 Inventories,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,IAS 2- Inventories,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,IAS 1 Quiz,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,IAS 1 Presentation of Financial Statements,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00321,Active,IAS 1- Presentation of Financial Statements,English,Completed,0.0,M,Permanent,B5,Gabon,Finance,Finance
USER00322,Active,Embracing an Agile Culture for Business Growth,English,Completed,100.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00322,Active,Making an Impact with Non-verbal Communication,English,Completed,100.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00322,Active,Communicating with Confidence,English,Completed,100.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00322,Active,Capturing the Attention of Senior Executives,English,Completed,100.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00322,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,100.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00323,Active,Cloud Computing Fundamentals: Cloud Virtualization & Data Centers,English,Started,0.0,M,Permanent,B3,Nigeria,Networks,Network services
USER00324,Active,The Art of Staying Focused,English,Started,0.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Commercial
USER00324,Active,Expert Insights on Personal Productivity,English,Completed,0.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Commercial
USER00325,Active,Strategic Product and Service Management,English,Completed,83.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER00325,Active,Embracing an Agile Culture for Business Growth,English,Completed,81.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER00326,Active,Embracing an Agile Culture for Business Growth,English,Started,0.0,not_specified,Permanent,not_specified,Nigeria,Information Technology,not_specified
USER00327,Active,Embracing an Agile Culture for Business Growth,English,Completed,100.0,M,Permanent,B5,Nigeria,Finance,Financial Reporting & Compliance
USER00328,Active,Embracing an Agile Culture for Business Growth,English,Started,64.0,M,Permanent,B5,Nigeria,Networks,Network Operations & Support
USER00329,Active,Strategic Product and Service Management,English,Completed,88.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER00329,Active,Embracing an Agile Culture for Business Growth,English,Completed,92.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER0033,Active,Expert Insights on Managing Yourself,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Stephen Covey's The 7 Habits of Highly Effective People,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Advanced Agile: Leadership Techniques,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Professional in Human Resources: HR Organization,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Professional in Human Resources: Business Planning,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Professional in Human Resources: Employment Legislation,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Professional in Human Resources: Business Environment,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Professional in Human Resources: Introduction to PHR® Exam,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Data Analytics for Managers,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Engaging Team Members and Stakeholders (2021 Update),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Communicating and Engaging Teams and Stakeholders (2021 Update),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Scrum Master: Scrum for the Team,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,The Agile Leader,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Career Planning,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Agile Stakeholder Engagement and Team Development,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Managing Your Corporate Reputation Online,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Collaborating & Communicating,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Leadership Insights on Leading Vision,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Giving and Receiving Feedback,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Data Analysis for Business Professionals Bootcamp: Session 1 Replay,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Agile Project Planning,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,IT Governance & Management,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Navigating the Workplace with Emotional Intelligence,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Optimizing Productivity in a Time of Hybrid Work,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Coaching Techniques That Inspire Coachees to Action,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Managing & Developing People,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Managing Employee Development,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Effectively Directing and Delegating as a Manager,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Women in Leadership: Mastering Key Leadership Competencies,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Developing as a Leader,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Deep Dive into Project Costs and Estimates (2021 Update),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,A Digital Portfolio of Services and Solutions,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Understanding the Digital Customer,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Personal Productivity,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Coaching,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Decision Making,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Data Analytics,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Integrating & Customizing Scrum,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Accessing the Business Value of Scrum,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Six Sigma Voice of the Customer,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Product Management: Building a Product Roadmap and Agile Product Management,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Six Sigma Black Belt: Team Dynamics and Training,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Advanced SQL Queries,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,The Marketing Perspective,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Strategically Focused Project Management,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Delivering Dashboards: Exploration & Analytics,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Developing Your Business Acumen,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Data Mining and Decision Making: Data Preparation & Predictive Analytics,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Guiding the Analysis for Effective Data-driven Decision Making,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Horizon Scanning: Identifying Future Opportunities,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Performing Risk Analysis (2021 Update),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Establishing Quality Standards (2021 Update),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Competitive Marketing Strategies: Analyzing Your Organization,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Internet of Things Overview,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Cultivating Cross-functional Team Collaboration,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Working Effectively on a Team,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Implementing a Procurement Strategy (2021 Update),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Quality & Procurement Planning,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Vendor Management for Technology Professionals,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Supply Chain Management Basics: Cutting Costs and Optimizing Delivery,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,"Agile Architecture, Design, & Collaboration",English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Procurement Management (PMBOK® Guide Sixth Edition),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Procurement Planning (PMBOK® Guide Sixth Edition),English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Positive Atmosphere:  How Organizational Learning Drives Positive Change,English,Completed,86.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Embracing an Agile Culture for Business Growth,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,IAS 41- Agriculture,English,Completed,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Expert Insights on Design Thinking,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Managing and Engaging Stakeholders,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Managing Your Time So It Doesn’t Manage You,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Managing Big Data Operations,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Azure Data Fundamentals: Data Analytics,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Framing Opportunities for Effective Data-driven Decision Making,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Design Thinking for Innovation: Defining Opportunities,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Introduction to Mobile Wallets,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Customer Service: Adapting to Your Customers' Cues,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Business Analysis Analytical Techniques,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Business Impact Analysis & Risk Management,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Design Thinking for Innovation: Stakeholder Engagement,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Current & Future Trends,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Mitigating Security Risks: Managing the Incidents,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Probability Distributions: Understanding Normal Distributions,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,CompTIA PenTest+: Scoping & Engagement,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Project Management Tools: Understanding PM Tools,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER0033,Active,Six Sigma Techniques for Improvement,English,Started,0.0,not_specified,Permanent,not_specified,Kenya,Human Resources,HR
USER00330,Active,Making an Impact with Non-verbal Communication,English,Completed,100.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00330,Active,Communicating with Confidence,English,Completed,86.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00330,Active,Capturing the Attention of Senior Executives,English,Completed,80.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00330,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,95.0,M,Permanent,B5,Nigeria,Sales and Distribution,Sales and Distribution
USER00331,Active,Making an Impact with Non-verbal Communication,English,Completed,100.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00331,Active,Communicating with Confidence,English,Completed,90.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00331,Active,Capturing the Attention of Senior Executives,English,Completed,100.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00331,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,83.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00332,Active,Basic Accounting Concepts for Non-financial Professionals,English,Started,0.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00332,Active,Prospecting: Panning for Sales Gold,English,Started,0.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00332,Active,Reaching Customers Digitally,English,Completed,90.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER00333,Active,"RSTECH: Networking Hardware, Models, & Technologies",English,Started,0.0,M,Permanent,B5,Nigeria,Supply Chain Management,Sourcing
USER00333,Active,Process & Applications,English,Started,0.0,M,Permanent,B5,Nigeria,Supply Chain Management,Sourcing
USER00333,Active,Planning Documents,English,Started,0.0,M,Permanent,B5,Nigeria,Supply Chain Management,Sourcing
USER00334,Active,Principes de base du Big Data,French,Completed,84.0,M,Permanent,B5,Niger,Marketing,Marketing
USER00334,Active,Principes de base d'un projet (Guide PMBOK® Sixième édition),French,Completed,86.0,M,Permanent,B5,Niger,Marketing,Marketing
USER00334,Active,Introduction au management de projet (Guide PMBOK® Sixième édition),French,Completed,83.0,M,Permanent,B5,Niger,Marketing,Marketing
